user_id,event_type,event_date,utm_source,revenue
user_1515,churn,2025-08-19,organic,0.0
user_1516,signup,2025-06-04,google_ads,0.0
user_1516,activation,2025-06-05,google_ads,0.0
user_1517,signup,2025-06-04,google_ads,0.0
user_1517,activation,2025-06-05,google_ads,0.0
user_1518,signup,2025-06-05,organic,0.0
user_1518,activation,2025-06-05,organic,0.0
user_1518,purchase,2025-06-18,organic,73.54
user_1519,signup,2025-06-05,google_ads,0.0
user_1520,signup,2025-06-05,meta_ads,0.0
user_1520,activation,2025-06-08,meta_ads,0.0
user_1521,signup,2025-06-05,meta_ads,0.0
user_1522,signup,2025-06-05,linkedin,0.0
user_1522,churn,2025-08-18,linkedin,0.0
user_1523,signup,2025-06-05,organic,0.0
user_1524,signup,2025-06-05,google_ads,0.0
user_1525,signup,2025-06-05,linkedin,0.0
user_1525,activation,2025-06-08,linkedin,0.0
user_1526,signup,2025-06-06,meta_ads,0.0
user_1526,activation,2025-06-09,meta_ads,0.0
user_1526,churn,2025-08-16,meta_ads,0.0
user_1527,signup,2025-06-06,meta_ads,0.0
user_1528,signup,2025-06-06,organic,0.0
user_1528,activation,2025-06-07,organic,0.0
user_1529,signup,2025-06-06,meta_ads,0.0
user_1529,activation,2025-06-06,meta_ads,0.0
user_1530,signup,2025-06-06,meta_ads,0.0
user_1530,activation,2025-06-09,meta_ads,0.0
user_1530,purchase,2025-06-23,meta_ads,79.27
user_1531,signup,2025-06-07,google_ads,0.0
user_1531,activation,2025-06-08,google_ads,0.0
user_1531,purchase,2025-06-13,google_ads,34.53
user_1532,signup,2025-06-07,meta_ads,0.0
user_1533,signup,2025-06-07,google_ads,0.0
user_1533,activation,2025-06-07,google_ads,0.0
user_1533,purchase,2025-06-14,google_ads,33.22
user_1534,signup,2025-06-07,linkedin,0.0
user_1534,activation,2025-06-10,linkedin,0.0
user_1535,signup,2025-06-07,google_ads,0.0
user_1535,activation,2025-06-10,google_ads,0.0
user_1535,purchase,2025-06-23,google_ads,85.78
user_1535,churn,2025-07-28,google_ads,0.0
user_1536,signup,2025-06-08,organic,0.0
user_1537,signup,2025-06-08,meta_ads,0.0
user_1537,churn,2025-07-18,meta_ads,0.0
user_1538,signup,2025-06-08,meta_ads,0.0
user_1539,signup,2025-06-08,meta_ads,0.0
user_1539,activation,2025-06-09,meta_ads,0.0
user_1539,purchase,2025-06-23,meta_ads,47.42
user_1540,signup,2025-06-08,organic,0.0
user_1540,activation,2025-06-11,organic,0.0
user_1541,signup,2025-06-08,meta_ads,0.0
user_1541,churn,2025-08-24,meta_ads,0.0
user_1542,signup,2025-06-08,google_ads,0.0
user_1543,signup,2025-06-08,meta_ads,0.0
user_1543,activation,2025-06-09,meta_ads,0.0
user_1543,churn,2025-08-29,meta_ads,0.0
user_1544,signup,2025-06-09,google_ads,0.0
user_1544,activation,2025-06-11,google_ads,0.0
user_1545,signup,2025-06-09,email,0.0
user_1546,signup,2025-06-09,google_ads,0.0
user_1547,signup,2025-06-09,meta_ads,0.0
user_1547,activation,2025-06-12,meta_ads,0.0
user_1548,signup,2025-06-09,meta_ads,0.0
user_1549,signup,2025-06-10,organic,0.0
user_1550,signup,2025-06-10,google_ads,0.0
user_1550,activation,2025-06-12,google_ads,0.0
user_1551,signup,2025-06-10,google_ads,0.0
user_1552,signup,2025-06-10,google_ads,0.0
user_1552,activation,2025-06-12,google_ads,0.0
user_1553,signup,2025-06-10,linkedin,0.0
user_1553,activation,2025-06-13,linkedin,0.0
user_1554,signup,2025-06-10,meta_ads,0.0
user_1555,signup,2025-06-10,google_ads,0.0
user_1555,activation,2025-06-13,google_ads,0.0
user_1555,purchase,2025-06-24,google_ads,35.09
user_1555,purchase,2025-07-11,google_ads,41.78
user_1556,signup,2025-06-10,organic,0.0
user_1556,activation,2025-06-13,organic,0.0
user_1556,purchase,2025-06-27,organic,73.53
user_1557,signup,2025-06-11,organic,0.0
user_1557,activation,2025-06-14,organic,0.0
user_1557,purchase,2025-06-27,organic,25.97
user_1558,signup,2025-06-11,organic,0.0
user_1559,signup,2025-06-11,organic,0.0
user_1559,activation,2025-06-12,organic,0.0
user_1560,signup,2025-06-11,google_ads,0.0
user_1560,activation,2025-06-11,google_ads,0.0
user_1560,purchase,2025-06-14,google_ads,96.16
user_1560,purchase,2025-07-14,google_ads,48.62
user_1561,signup,2025-06-11,email,0.0
user_1561,activation,2025-06-13,email,0.0
user_1562,signup,2025-06-11,linkedin,0.0
user_1563,signup,2025-06-11,organic,0.0
user_1563,activation,2025-06-11,organic,0.0
user_1564,signup,2025-06-12,email,0.0
user_1564,activation,2025-06-13,email,0.0
user_1565,signup,2025-06-12,google_ads,0.0
user_1565,activation,2025-06-13,google_ads,0.0
user_1566,signup,2025-06-12,google_ads,0.0
user_1567,signup,2025-06-12,meta_ads,0.0
user_1567,activation,2025-06-12,meta_ads,0.0
user_1567,purchase,2025-06-18,meta_ads,74.27
user_1568,signup,2025-06-12,email,0.0
user_1569,signup,2025-06-12,meta_ads,0.0
user_1569,activation,2025-06-14,meta_ads,0.0
user_1570,signup,2025-06-13,google_ads,0.0
user_1570,churn,2025-08-14,google_ads,0.0
user_1571,signup,2025-06-13,google_ads,0.0
user_1571,activation,2025-06-13,google_ads,0.0
user_1571,churn,2025-08-22,google_ads,0.0
user_1572,signup,2025-06-13,organic,0.0
user_1573,signup,2025-06-13,google_ads,0.0
user_1573,activation,2025-06-16,google_ads,0.0
user_1574,signup,2025-06-13,organic,0.0
user_1574,activation,2025-06-16,organic,0.0
user_1574,churn,2025-07-17,organic,0.0
user_1575,signup,2025-06-13,google_ads,0.0
user_1576,signup,2025-06-13,linkedin,0.0
user_1576,activation,2025-06-15,linkedin,0.0
user_1577,signup,2025-06-13,meta_ads,0.0
user_1577,activation,2025-06-16,meta_ads,0.0
user_1578,signup,2025-06-13,linkedin,0.0
user_1578,activation,2025-06-13,linkedin,0.0
user_1578,churn,2025-09-10,linkedin,0.0
user_1579,signup,2025-06-13,meta_ads,0.0
user_1579,activation,2025-06-15,meta_ads,0.0
user_1580,signup,2025-06-14,meta_ads,0.0
user_1580,churn,2025-07-24,meta_ads,0.0
user_1581,signup,2025-06-14,meta_ads,0.0
user_1581,activation,2025-06-17,meta_ads,0.0
user_1582,signup,2025-06-14,google_ads,0.0
user_1582,activation,2025-06-16,google_ads,0.0
user_1583,signup,2025-06-14,organic,0.0
user_1584,signup,2025-06-14,email,0.0
user_1584,activation,2025-06-15,email,0.0
user_1584,purchase,2025-06-16,email,24.45
user_1585,signup,2025-06-14,google_ads,0.0
user_1586,signup,2025-06-14,google_ads,0.0
user_1586,activation,2025-06-16,google_ads,0.0
user_1586,purchase,2025-06-19,google_ads,90.39
user_1587,signup,2025-06-14,google_ads,0.0
user_1587,activation,2025-06-16,google_ads,0.0
user_1587,purchase,2025-06-28,google_ads,82.25
user_1587,purchase,2025-07-16,google_ads,115.16
user_1588,signup,2025-06-14,meta_ads,0.0
user_1588,activation,2025-06-16,meta_ads,0.0
user_1588,churn,2025-08-19,meta_ads,0.0
user_1589,signup,2025-06-14,meta_ads,0.0
user_1589,activation,2025-06-17,meta_ads,0.0
user_1589,purchase,2025-06-23,meta_ads,33.29
user_1589,purchase,2025-08-22,meta_ads,27.68
user_1590,signup,2025-06-15,meta_ads,0.0
user_1590,activation,2025-06-15,meta_ads,0.0
user_1590,purchase,2025-06-25,meta_ads,36.84
user_1591,signup,2025-06-15,organic,0.0
user_1592,signup,2025-06-15,linkedin,0.0
user_1593,signup,2025-06-15,organic,0.0
user_1593,activation,2025-06-15,organic,0.0
user_1594,signup,2025-06-15,email,0.0
user_1594,activation,2025-06-16,email,0.0
user_1594,purchase,2025-06-20,email,37.55
user_1594,purchase,2025-07-27,email,37.63
user_1595,signup,2025-06-15,organic,0.0
user_1596,signup,2025-06-15,google_ads,0.0
user_1596,activation,2025-06-18,google_ads,0.0
user_1596,purchase,2025-06-28,google_ads,115.38
user_1596,churn,2025-08-15,google_ads,0.0
user_1597,signup,2025-06-15,google_ads,0.0
user_1597,activation,2025-06-16,google_ads,0.0
user_1597,purchase,2025-06-20,google_ads,76.61
user_1597,purchase,2025-08-14,google_ads,63.13
user_1598,signup,2025-06-15,meta_ads,0.0
user_1599,signup,2025-06-15,google_ads,0.0
user_1599,activation,2025-06-16,google_ads,0.0
user_1599,purchase,2025-06-23,google_ads,62.88
user_1600,signup,2025-06-16,organic,0.0
user_1600,activation,2025-06-19,organic,0.0
user_1600,churn,2025-09-10,organic,0.0
user_1601,signup,2025-06-16,google_ads,0.0
user_1601,activation,2025-06-16,google_ads,0.0
user_1602,signup,2025-06-16,google_ads,0.0
user_1602,activation,2025-06-16,google_ads,0.0
user_1603,signup,2025-06-16,meta_ads,0.0
user_1603,activation,2025-06-19,meta_ads,0.0
user_1604,signup,2025-06-16,linkedin,0.0
user_1604,activation,2025-06-17,linkedin,0.0
user_1604,purchase,2025-06-27,linkedin,192.78
user_1604,purchase,2025-07-22,linkedin,195.99
user_1605,signup,2025-06-16,email,0.0
user_1605,activation,2025-06-18,email,0.0
user_1605,churn,2025-08-23,email,0.0
user_1606,signup,2025-06-16,email,0.0
user_1606,churn,2025-09-07,email,0.0
user_1607,signup,2025-06-16,meta_ads,0.0
user_1607,activation,2025-06-17,meta_ads,0.0
user_1608,signup,2025-06-17,organic,0.0
user_1608,activation,2025-06-20,organic,0.0
user_1608,churn,2025-08-10,organic,0.0
user_1609,signup,2025-06-17,meta_ads,0.0
user_1609,activation,2025-06-18,meta_ads,0.0
user_1610,signup,2025-06-17,organic,0.0
user_1611,signup,2025-06-17,google_ads,0.0
user_1612,signup,2025-06-17,organic,0.0
user_1612,activation,2025-06-17,organic,0.0
user_1612,purchase,2025-06-28,organic,92.27
user_1613,signup,2025-06-18,organic,0.0
user_1613,activation,2025-06-21,organic,0.0
user_1613,purchase,2025-07-04,organic,85.35
user_1614,signup,2025-06-18,meta_ads,0.0
user_1614,activation,2025-06-19,meta_ads,0.0
user_1614,churn,2025-08-25,meta_ads,0.0
user_1615,signup,2025-06-18,organic,0.0
user_1615,activation,2025-06-19,organic,0.0
user_1615,purchase,2025-07-01,organic,25.54
user_1616,signup,2025-06-18,meta_ads,0.0
user_1616,activation,2025-06-20,meta_ads,0.0
user_1616,purchase,2025-06-29,meta_ads,41.94
user_1617,signup,2025-06-18,meta_ads,0.0
user_1617,activation,2025-06-21,meta_ads,0.0
user_1617,purchase,2025-06-26,meta_ads,66.45
user_1617,purchase,2025-07-24,meta_ads,62.9
user_1618,signup,2025-06-18,google_ads,0.0
user_1618,activation,2025-06-21,google_ads,0.0
user_1619,signup,2025-06-18,linkedin,0.0
user_1619,activation,2025-06-18,linkedin,0.0
user_1619,purchase,2025-06-29,linkedin,111.97
user_1619,purchase,2025-07-27,linkedin,97.51
user_1620,signup,2025-06-18,organic,0.0
user_1621,signup,2025-06-19,organic,0.0
user_1621,activation,2025-06-20,organic,0.0
user_1622,signup,2025-06-19,google_ads,0.0
user_1622,activation,2025-06-21,google_ads,0.0
user_1622,purchase,2025-07-04,google_ads,83.96
user_1622,purchase,2025-07-18,google_ads,123.89
user_1622,churn,2025-08-05,google_ads,0.0
user_1623,signup,2025-06-19,organic,0.0
user_1623,activation,2025-06-22,organic,0.0
user_1623,churn,2025-07-19,organic,0.0
user_1624,signup,2025-06-19,organic,0.0
user_1624,activation,2025-06-19,organic,0.0
user_1625,signup,2025-06-19,linkedin,0.0
user_1625,activation,2025-06-21,linkedin,0.0
user_1626,signup,2025-06-19,linkedin,0.0
user_1626,activation,2025-06-22,linkedin,0.0
user_1627,signup,2025-06-19,meta_ads,0.0
user_1627,activation,2025-06-19,meta_ads,0.0
user_1628,signup,2025-06-20,organic,0.0
user_1629,signup,2025-06-20,organic,0.0
user_1629,activation,2025-06-23,organic,0.0
user_1630,signup,2025-06-20,organic,0.0
user_1631,signup,2025-06-20,meta_ads,0.0
user_1631,activation,2025-06-20,meta_ads,0.0
user_1632,signup,2025-06-21,linkedin,0.0
user_1633,signup,2025-06-21,google_ads,0.0
user_1633,activation,2025-06-23,google_ads,0.0
user_1633,churn,2025-09-12,google_ads,0.0
user_1634,signup,2025-06-21,google_ads,0.0
user_1634,activation,2025-06-24,google_ads,0.0
user_1635,signup,2025-06-21,google_ads,0.0
user_1636,signup,2025-06-21,meta_ads,0.0
user_1637,signup,2025-06-21,email,0.0
user_1637,activation,2025-06-22,email,0.0
user_1637,churn,2025-09-06,email,0.0
user_1638,signup,2025-06-21,google_ads,0.0
user_1638,activation,2025-06-22,google_ads,0.0
user_1638,purchase,2025-06-26,google_ads,105.27
user_1639,signup,2025-06-21,google_ads,0.0
user_1640,signup,2025-06-21,organic,0.0
user_1640,activation,2025-06-23,organic,0.0
user_1641,signup,2025-06-22,meta_ads,0.0
user_1642,signup,2025-06-22,google_ads,0.0
user_1642,activation,2025-06-23,google_ads,0.0
user_1642,purchase,2025-07-06,google_ads,68.09
user_1643,signup,2025-06-22,google_ads,0.0
user_1643,activation,2025-06-24,google_ads,0.0
user_1643,churn,2025-08-04,google_ads,0.0
user_1644,signup,2025-06-22,meta_ads,0.0
user_1644,activation,2025-06-24,meta_ads,0.0
user_1645,signup,2025-06-22,meta_ads,0.0
user_1645,activation,2025-06-25,meta_ads,0.0
user_1646,signup,2025-06-22,google_ads,0.0
user_1646,activation,2025-06-25,google_ads,0.0
user_1647,signup,2025-06-22,organic,0.0
user_1647,activation,2025-06-23,organic,0.0
user_1648,signup,2025-06-23,organic,0.0
user_1649,signup,2025-06-23,linkedin,0.0
user_1649,churn,2025-09-12,linkedin,0.0
user_1650,signup,2025-06-23,email,0.0
user_1650,activation,2025-06-23,email,0.0
user_1650,purchase,2025-07-01,email,29.21
user_1651,signup,2025-06-23,organic,0.0
user_1651,activation,2025-06-23,organic,0.0
user_1651,churn,2025-09-13,organic,0.0
user_1652,signup,2025-06-23,google_ads,0.0
user_1652,churn,2025-09-08,google_ads,0.0
user_1653,signup,2025-06-23,meta_ads,0.0
user_1653,activation,2025-06-25,meta_ads,0.0
user_1653,purchase,2025-07-02,meta_ads,72.04
user_1653,churn,2025-09-10,meta_ads,0.0
user_1654,signup,2025-06-24,meta_ads,0.0
user_1654,activation,2025-06-27,meta_ads,0.0
user_1655,signup,2025-06-24,google_ads,0.0
user_1655,activation,2025-06-27,google_ads,0.0
user_1655,churn,2025-08-03,google_ads,0.0
user_1656,signup,2025-06-24,linkedin,0.0
user_1657,signup,2025-06-24,linkedin,0.0
user_1657,activation,2025-06-24,linkedin,0.0
user_1657,purchase,2025-06-30,linkedin,144.1
user_1657,purchase,2025-08-11,linkedin,184.59
user_1658,signup,2025-06-24,organic,0.0
user_1658,activation,2025-06-27,organic,0.0
user_1658,churn,2025-07-25,organic,0.0
user_1659,signup,2025-06-24,google_ads,0.0
user_1659,activation,2025-06-26,google_ads,0.0
user_1660,signup,2025-06-24,google_ads,0.0
user_1660,activation,2025-06-24,google_ads,0.0
user_1660,purchase,2025-07-02,google_ads,79.36
user_1660,purchase,2025-07-25,google_ads,46.37
user_1661,signup,2025-06-25,meta_ads,0.0
user_1661,activation,2025-06-27,meta_ads,0.0
user_1661,churn,2025-08-27,meta_ads,0.0
user_1662,signup,2025-06-25,organic,0.0
user_1662,activation,2025-06-27,organic,0.0
user_1663,signup,2025-06-25,meta_ads,0.0
user_1664,signup,2025-06-25,google_ads,0.0
user_1664,activation,2025-06-26,google_ads,0.0
user_1665,signup,2025-06-25,organic,0.0
user_1666,signup,2025-06-25,linkedin,0.0
user_1666,activation,2025-06-27,linkedin,0.0
user_1666,churn,2025-07-30,linkedin,0.0
user_1667,signup,2025-06-25,meta_ads,0.0
user_1667,activation,2025-06-27,meta_ads,0.0
user_1667,purchase,2025-06-28,meta_ads,68.92
user_1667,purchase,2025-08-12,meta_ads,99.73
user_1668,signup,2025-06-25,google_ads,0.0
user_1668,activation,2025-06-27,google_ads,0.0
user_1669,signup,2025-06-25,meta_ads,0.0
user_1669,activation,2025-06-28,meta_ads,0.0
user_1669,purchase,2025-07-01,meta_ads,58.76
user_1670,signup,2025-06-26,google_ads,0.0
user_1671,signup,2025-06-26,meta_ads,0.0
user_1671,churn,2025-08-13,meta_ads,0.0
user_1672,signup,2025-06-26,google_ads,0.0
user_1672,activation,2025-06-29,google_ads,0.0
user_1672,purchase,2025-07-09,google_ads,74.28
user_1673,signup,2025-06-26,google_ads,0.0
user_1673,activation,2025-06-26,google_ads,0.0
user_1673,purchase,2025-06-29,google_ads,31.33
user_1674,signup,2025-06-26,google_ads,0.0
user_1674,activation,2025-06-27,google_ads,0.0
user_1674,purchase,2025-07-10,google_ads,65.32
user_1674,churn,2025-09-13,google_ads,0.0
user_1675,signup,2025-06-26,organic,0.0
user_1675,activation,2025-06-29,organic,0.0
user_1675,purchase,2025-06-30,organic,74.95
user_1676,signup,2025-06-26,email,0.0
user_1676,activation,2025-06-26,email,0.0
user_1677,signup,2025-06-27,google_ads,0.0
user_1677,activation,2025-06-28,google_ads,0.0
user_1677,purchase,2025-06-29,google_ads,107.73
user_1677,purchase,2025-07-30,google_ads,116.85
user_1678,signup,2025-06-27,google_ads,0.0
user_1679,signup,2025-06-27,organic,0.0
user_1679,activation,2025-06-28,organic,0.0
user_1679,purchase,2025-06-30,organic,50.38
user_1679,churn,2025-08-18,organic,0.0
user_1680,signup,2025-06-27,linkedin,0.0
user_1681,signup,2025-06-28,meta_ads,0.0
user_1681,activation,2025-06-30,meta_ads,0.0
user_1682,signup,2025-06-28,google_ads,0.0
user_1682,activation,2025-06-30,google_ads,0.0
user_1683,signup,2025-06-28,google_ads,0.0
user_1684,signup,2025-06-28,meta_ads,0.0
user_1684,activation,2025-06-29,meta_ads,0.0
user_1685,signup,2025-06-28,meta_ads,0.0
user_1686,signup,2025-06-29,google_ads,0.0
user_1686,activation,2025-07-01,google_ads,0.0
user_1687,signup,2025-06-29,meta_ads,0.0
user_1688,signup,2025-06-29,organic,0.0
user_1689,signup,2025-06-29,meta_ads,0.0
user_1689,activation,2025-07-01,meta_ads,0.0
user_1690,signup,2025-06-29,meta_ads,0.0
user_1690,activation,2025-07-02,meta_ads,0.0
user_1690,churn,2025-08-16,meta_ads,0.0
user_1691,signup,2025-06-30,meta_ads,0.0
user_1691,activation,2025-06-30,meta_ads,0.0
user_1691,churn,2025-09-21,meta_ads,0.0
user_1692,signup,2025-06-30,email,0.0
user_1692,activation,2025-06-30,email,0.0
user_1692,purchase,2025-07-08,email,37.05
user_1693,signup,2025-06-30,google_ads,0.0
user_1693,activation,2025-06-30,google_ads,0.0
user_1693,purchase,2025-07-04,google_ads,89.02
user_1694,signup,2025-06-30,organic,0.0
user_1695,signup,2025-06-30,google_ads,0.0
user_1695,activation,2025-06-30,google_ads,0.0
user_1696,signup,2025-06-30,google_ads,0.0
user_1696,activation,2025-06-30,google_ads,0.0
user_1696,purchase,2025-07-04,google_ads,77.85
user_1696,purchase,2025-08-22,google_ads,71.25
user_1696,churn,2025-09-08,google_ads,0.0
user_1697,signup,2025-06-30,linkedin,0.0
user_1697,activation,2025-07-03,linkedin,0.0
user_1697,churn,2025-08-10,linkedin,0.0
user_1698,signup,2025-06-30,meta_ads,0.0
user_1698,activation,2025-07-01,meta_ads,0.0
user_1699,signup,2025-07-01,email,0.0
user_1699,activation,2025-07-03,email,0.0
user_1700,signup,2025-07-01,linkedin,0.0
user_1701,signup,2025-07-01,google_ads,0.0
user_1701,activation,2025-07-04,google_ads,0.0
user_1702,signup,2025-07-01,google_ads,0.0
user_1703,signup,2025-07-01,meta_ads,0.0
user_1704,signup,2025-07-01,linkedin,0.0
user_1704,activation,2025-07-03,linkedin,0.0
user_1704,purchase,2025-07-07,linkedin,249.74
user_1705,signup,2025-07-01,linkedin,0.0
user_1705,activation,2025-07-01,linkedin,0.0
user_1705,purchase,2025-07-07,linkedin,275.72
user_1706,signup,2025-07-01,linkedin,0.0
user_1706,activation,2025-07-01,linkedin,0.0
user_1707,signup,2025-07-02,meta_ads,0.0
user_1708,signup,2025-07-02,organic,0.0
user_1708,activation,2025-07-04,organic,0.0
user_1708,purchase,2025-07-17,organic,82.82
user_1709,signup,2025-07-02,organic,0.0
user_1709,churn,2025-09-11,organic,0.0
user_1710,signup,2025-07-02,organic,0.0
user_1711,signup,2025-07-02,linkedin,0.0
user_1711,activation,2025-07-02,linkedin,0.0
user_1711,purchase,2025-07-12,linkedin,128.58
user_1712,signup,2025-07-03,google_ads,0.0
user_1712,activation,2025-07-06,google_ads,0.0
user_1712,purchase,2025-07-12,google_ads,37.43
user_1713,signup,2025-07-03,google_ads,0.0
user_1713,activation,2025-07-04,google_ads,0.0
user_1714,signup,2025-07-03,google_ads,0.0
user_1714,activation,2025-07-04,google_ads,0.0
user_1714,purchase,2025-07-09,google_ads,99.91
user_1715,signup,2025-07-03,meta_ads,0.0
user_1715,activation,2025-07-03,meta_ads,0.0
user_1715,churn,2025-08-24,meta_ads,0.0
user_1716,signup,2025-07-04,linkedin,0.0
user_1716,activation,2025-07-05,linkedin,0.0
user_1716,purchase,2025-07-11,linkedin,98.88
user_1716,churn,2025-09-25,linkedin,0.0
user_1717,signup,2025-07-04,organic,0.0
user_1717,activation,2025-07-04,organic,0.0
user_1717,purchase,2025-07-12,organic,40.29
user_1717,purchase,2025-08-25,organic,45.24
user_1718,signup,2025-07-04,organic,0.0
user_1718,activation,2025-07-07,organic,0.0
user_1719,signup,2025-07-04,google_ads,0.0
user_1719,activation,2025-07-06,google_ads,0.0
user_1719,purchase,2025-07-18,google_ads,85.62
user_1719,purchase,2025-09-12,google_ads,73.65
user_1719,churn,2025-08-21,google_ads,0.0
user_1720,signup,2025-07-04,organic,0.0
user_1720,activation,2025-07-05,organic,0.0
user_1721,signup,2025-07-04,organic,0.0
user_1722,signup,2025-07-04,linkedin,0.0
user_1722,activation,2025-07-05,linkedin,0.0
user_1723,signup,2025-07-04,email,0.0
user_1723,activation,2025-07-05,email,0.0
user_1724,signup,2025-07-04,meta_ads,0.0
user_1724,churn,2025-09-15,meta_ads,0.0
user_1725,signup,2025-07-04,meta_ads,0.0
user_1725,activation,2025-07-05,meta_ads,0.0
user_1726,signup,2025-07-05,organic,0.0
user_1726,activation,2025-07-08,organic,0.0
user_1727,signup,2025-07-05,google_ads,0.0
user_1727,activation,2025-07-07,google_ads,0.0
user_1727,purchase,2025-07-13,google_ads,110.75
user_1728,signup,2025-07-05,google_ads,0.0
user_1728,activation,2025-07-06,google_ads,0.0
user_1729,signup,2025-07-05,linkedin,0.0
user_1729,activation,2025-07-06,linkedin,0.0
user_1729,purchase,2025-07-09,linkedin,124.51
user_1730,signup,2025-07-05,meta_ads,0.0
user_1731,signup,2025-07-05,organic,0.0
user_1731,activation,2025-07-06,organic,0.0
user_1731,purchase,2025-07-15,organic,87.96
user_1731,purchase,2025-08-18,organic,121.4
user_1732,signup,2025-07-05,meta_ads,0.0
user_1732,activation,2025-07-07,meta_ads,0.0
user_1732,purchase,2025-07-11,meta_ads,31.08
user_1732,churn,2025-08-18,meta_ads,0.0
user_1733,signup,2025-07-06,organic,0.0
user_1733,activation,2025-07-09,organic,0.0
user_1733,purchase,2025-07-23,organic,88.91
user_1733,purchase,2025-08-18,organic,64.57
user_1734,signup,2025-07-06,email,0.0
user_1735,signup,2025-07-06,google_ads,0.0
user_1735,activation,2025-07-07,google_ads,0.0
user_1735,churn,2025-10-03,google_ads,0.0
user_1736,signup,2025-07-06,email,0.0
user_1736,activation,2025-07-09,email,0.0
user_1737,signup,2025-07-06,organic,0.0
user_1737,activation,2025-07-06,organic,0.0
user_1738,signup,2025-07-06,organic,0.0
user_1738,activation,2025-07-06,organic,0.0
user_1739,signup,2025-07-07,organic,0.0
user_1739,activation,2025-07-10,organic,0.0
user_1739,churn,2025-08-30,organic,0.0
user_1740,signup,2025-07-07,meta_ads,0.0
user_1740,activation,2025-07-07,meta_ads,0.0
user_1740,purchase,2025-07-15,meta_ads,38.27
user_1740,churn,2025-09-08,meta_ads,0.0
user_1741,signup,2025-07-07,email,0.0
user_1741,activation,2025-07-10,email,0.0
user_1741,purchase,2025-07-19,email,21.09
user_1742,signup,2025-07-08,meta_ads,0.0
user_1743,signup,2025-07-08,organic,0.0
user_1743,activation,2025-07-10,organic,0.0
user_1744,signup,2025-07-08,organic,0.0
user_1744,churn,2025-08-14,organic,0.0
user_1745,signup,2025-07-08,organic,0.0
user_1745,activation,2025-07-08,organic,0.0
user_1746,signup,2025-07-08,organic,0.0
user_1746,activation,2025-07-09,organic,0.0
user_1746,purchase,2025-07-16,organic,90.35
user_1746,purchase,2025-08-08,organic,61.33
user_1747,signup,2025-07-09,meta_ads,0.0
user_1748,signup,2025-07-09,google_ads,0.0
user_1748,activation,2025-07-10,google_ads,0.0
user_1748,churn,2025-09-25,google_ads,0.0
user_1749,signup,2025-07-09,google_ads,0.0
user_1749,activation,2025-07-12,google_ads,0.0
user_1749,churn,2025-10-03,google_ads,0.0
user_1750,signup,2025-07-09,meta_ads,0.0
user_1750,activation,2025-07-12,meta_ads,0.0
user_1751,signup,2025-07-09,linkedin,0.0
user_1751,activation,2025-07-11,linkedin,0.0
user_1752,signup,2025-07-09,organic,0.0
user_1752,activation,2025-07-10,organic,0.0
user_1752,purchase,2025-07-16,organic,87.85
user_1752,churn,2025-09-03,organic,0.0
user_1753,signup,2025-07-09,email,0.0
user_1753,activation,2025-07-11,email,0.0
user_1754,signup,2025-07-09,linkedin,0.0
user_1754,churn,2025-09-06,linkedin,0.0
user_1755,signup,2025-07-09,organic,0.0
user_1755,activation,2025-07-09,organic,0.0
user_1755,purchase,2025-07-14,organic,81.88
user_1755,purchase,2025-08-27,organic,51.96
user_1756,signup,2025-07-10,meta_ads,0.0
user_1756,activation,2025-07-11,meta_ads,0.0
user_1757,signup,2025-07-10,google_ads,0.0
user_1758,signup,2025-07-10,email,0.0
user_1758,activation,2025-07-12,email,0.0
user_1759,signup,2025-07-10,google_ads,0.0
user_1759,activation,2025-07-12,google_ads,0.0
user_1760,signup,2025-07-10,meta_ads,0.0
user_1761,signup,2025-07-10,organic,0.0
user_1761,churn,2025-08-27,organic,0.0
user_1762,signup,2025-07-10,email,0.0
user_1762,activation,2025-07-10,email,0.0
user_1763,signup,2025-07-11,organic,0.0
user_1764,signup,2025-07-11,meta_ads,0.0
user_1764,activation,2025-07-12,meta_ads,0.0
user_1764,purchase,2025-07-16,meta_ads,35.27
user_1764,churn,2025-08-31,meta_ads,0.0
user_1765,signup,2025-07-11,meta_ads,0.0
user_1766,signup,2025-07-11,google_ads,0.0
user_1766,activation,2025-07-13,google_ads,0.0
user_1767,signup,2025-07-11,meta_ads,0.0
user_1767,activation,2025-07-11,meta_ads,0.0
user_1768,signup,2025-07-11,linkedin,0.0
user_1769,signup,2025-07-12,meta_ads,0.0
user_1770,signup,2025-07-12,google_ads,0.0
user_1770,activation,2025-07-14,google_ads,0.0
user_1770,churn,2025-09-16,google_ads,0.0
user_1771,signup,2025-07-12,organic,0.0
user_1772,signup,2025-07-12,meta_ads,0.0
user_1773,signup,2025-07-12,google_ads,0.0
user_1774,signup,2025-07-12,organic,0.0
user_1774,activation,2025-07-15,organic,0.0
user_1774,purchase,2025-07-17,organic,48.59
user_1775,signup,2025-07-12,google_ads,0.0
user_1775,activation,2025-07-14,google_ads,0.0
user_1775,purchase,2025-07-19,google_ads,45.75
user_1776,signup,2025-07-12,email,0.0
user_1776,activation,2025-07-14,email,0.0
user_1777,signup,2025-07-13,organic,0.0
user_1777,activation,2025-07-13,organic,0.0
user_1778,signup,2025-07-13,organic,0.0
user_1778,activation,2025-07-13,organic,0.0
user_1779,signup,2025-07-13,meta_ads,0.0
user_1779,activation,2025-07-13,meta_ads,0.0
